,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
cx-5461,13.746514935481384,-0.43244170038181573,13.746514935481384,0.12473903771793426,0.3942175750227797,513.6270000000004,486.4110000000003,513.1946941040001,188.0,0.0,0.25812304527727653,-0.3552152595408969,0.3552152595408969,0.25812304527727653,1.054054054054054,1.9189189189189189,2.7567567567567566,1.486558211065989,1693.29939865452,25.51793261119916,20.769469285027625,21.585965865955348,17.99120363844137,12.356364324077944,13.172860905005669,9.430762867927305,10.461411749853667,6.808702899552401,7.953884585569845,4.800193494689295,5.98256577943554,-3.8899999999999992,377504020.6270793,23.50508869662258,9.528312833328648,4.317871487673612,216.9510031575696,15.116608065707286,16.21171068915259,5.647177220767728,5.428790391900541,5.907179729351506,0.0,23.957726016299855,4.9839785209472085,0.0,11.336785877934737,12.13273413692322,51.20245548505283,25.831112789350804,39.73230081577273,4.794537184071822,49.14224687405972,0.0,29.56932850396023,0.0,19.88931522852921,38.12660733717797,75.9665246113621,0.0,0.0,15.64548872675735,5.817862777835028,0.0,11.336785877934737,63.38641723563289,6.544756405912575,6.923737199690624,28.16666628839175,53.58642673806763,0.0,26.080418488938452,0.0,95.73,5.907179729351506,9.589074368143644,0.0,17.536998289510112,21.55772584970155,54.32825865334515,11.336785877934737,12.393687143226153,47.72263421672208,32.13223709027889,4.9839785209472085,2.9458967863111982,1.4282059584368385,45.89876407843706,3.2972986331665153,2.7350436263092983,0.4161028152843631,11.640807298526974,4.33684789925689,5.832883778891528,2.1348157920459974,0.2962962962962963,37.0,1.0,9.0,0.0,1.0,1.0,1.0,4.0,5.0,9.0,1.0,10.0,4.0,0.0,1.0,1.0,6.0,3.2327200000000014,146.61719999999983,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
cyclopamine,10.267449074712713,-0.11134112050352063,10.267449074712713,0.02217936402956222,0.5511646021887749,411.63000000000017,370.30200000000013,411.31372955200004,166.0,0.0,0.0937030188039727,-0.3927966848346713,0.3927966848346713,0.0937030188039727,1.1666666666666667,2.0,2.8333333333333335,1.338160912226052,800.6847790651575,20.83613433532446,19.415575339349385,19.415575339349385,14.3319895629478,12.821436407202397,12.821436407202397,12.15840579804594,12.15840579804594,10.878161950655553,10.878161950655553,9.087312269353848,9.087312269353848,-0.6400000000000001,11395339.217501653,20.00148284072906,6.683384447843906,2.5490692708721054,182.27119418190838,15.160178952647087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99344076604429,99.49478577312291,11.959746875309353,17.808983586480295,9.843390348640755,0.0,0.0,5.316788604006331,35.00452070020375,102.91234619779884,6.544756405912575,22.795333697041684,0.0,0.0,5.316788604006331,0.0,0.0,0.0,35.50210821638153,4.736862953800049,35.00452070020375,79.06152178217057,22.795333697041684,0.0,0.0,0.0,41.49,0.0,5.106527394840706,0.0,11.70501719873199,23.478703732454438,43.058023836410165,38.524929737556064,16.719313590207804,0.0,39.08775750960271,4.736862953800049,7.029727086235475,0.0,0.0,14.11748562823578,5.254351183470277,3.6449955871415995,0.5301845421810697,12.154882347117734,10.935040292284732,0.0,0.8518518518518519,30.0,2.0,3.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,4.0,6.0,5.001900000000005,120.02550000000008,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cytarabine,11.510870653817083,-1.3099310279667422,11.510870653817083,0.05369758860334328,0.4489304892314893,243.21900000000002,230.11499999999995,243.085520516,94.0,0.0,0.3512126938330889,-0.39356685388765933,0.39356685388765933,0.3512126938330889,1.4705882352941178,2.176470588235294,2.7058823529411766,2.319695265821785,462.1897021796713,12.576985790260121,8.801123223941447,8.801123223941447,8.040912557858759,5.014304277265206,5.014304277265206,3.7711079251974,3.7711079251974,2.642834143988184,2.642834143988184,1.7293735696353043,1.7293735696353043,-1.4800000000000002,7816.79425634862,11.98960467611348,4.414475063137193,2.025663273733915,95.89720926959055,25.790112615484354,24.129761941079934,6.22790117073487,0.0,0.0,5.689743398203474,4.567099647791355,4.794537184071822,4.9839785209472085,0.0,0.0,6.06636706846161,6.196843571613076,6.606881964512918,20.056445138322168,5.817862777835028,0.0,9.551078168738563,0.0,24.539800333979777,12.340549441675103,22.74749122234998,0.0,0.0,11.423410875365658,5.817862777835028,0.0,0.0,49.7894414810185,4.736862953800049,0.0,6.22790117073487,17.057747824146507,0.0,0.0,0.0,130.83,36.83642569669616,15.007591973753234,0.0,5.817862777835028,0.0,4.567099647791355,12.263210640074686,0.0,0.0,4.9839785209472085,15.57705782580294,6.187805177626606,0.0,14.98930933484505,28.15370186654909,4.629863315696649,0.05369758860334328,1.3711640211640213,-3.266372826908542,-0.4525018109095489,0.0,0.5555555555555556,17.0,5.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,4.0,8.0,2.0,0.0,1.0,1.0,2.0,-2.562999999999999,55.918800000000026,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dabrafenib,15.679012188208617,-4.77700240623874,15.679012188208617,0.02134790026155642,0.3670492157866047,519.5740000000002,499.4140000000002,519.10105154,182.0,0.0,0.2673565397400692,-0.36777454449082114,0.36777454449082114,0.2673565397400692,0.9714285714285714,1.6285714285714286,2.257142857142857,1.8543520189628482,1512.3966074924404,25.543241116511005,18.804679790089647,20.4376729519451,16.380865845904957,10.241726976507504,12.541386805029624,8.57022660728696,11.188543385132084,4.861436867417773,7.78116212646452,3.226049135509026,5.531793052489419,-3.509999999999999,47379897.87806724,24.609405400366068,8.930450213513243,4.842300406739031,203.50889639034105,5.733667477162185,11.63444168209179,10.71270431656367,5.948339280986494,10.023291153407584,0.0,4.722094864452088,36.54097769019503,0.0,11.336785877934737,32.903945735995094,30.33183534230805,17.17528553270685,26.96001315493455,21.589042127353395,32.99580258701238,0.0,14.951935562841626,0.0,31.081685543986428,10.455762341614273,71.12069927083479,0.0,21.828454675095216,10.455762341614273,24.80697069869452,0.0,11.336785877934737,23.369732547170564,15.438281622804364,17.451662523137685,25.778835295924637,53.55689652636212,0.0,21.828454675095216,0.0,110.85999999999999,38.05782342674661,17.198627079678577,4.39041504767482,22.62070923692873,15.578698885402527,24.26546827384644,29.666363586471032,6.06636706846161,25.49330646352396,14.951935562841626,5.733667477162185,71.22642016692589,1.2901277743203696,12.01484220372809,0.6791621769167315,5.4558860837956065,-3.5472644771556965,8.204879660459271,1.460109724153389,5.82617242642842,-4.77700240623874,0.17391304347826086,35.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,2.0,12.0,5.0,0.0,0.0,0.0,4.0,5.364900000000002,128.8129,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dacinostat,11.040100077943512,-0.5597423488668871,11.040100077943512,0.11604889478422242,0.2614884024576966,379.46,354.2600000000001,379.18959165999996,146.0,0.0,0.26686333796879486,-0.39504434396952715,0.39504434396952715,0.26686333796879486,1.1071428571428572,1.8928571428571428,2.642857142857143,1.607534958239115,931.6097906360978,19.76937394568524,15.636275943982364,15.636275943982364,13.690203145651198,9.28650013418394,9.28650013418394,6.660221120028442,6.660221120028442,4.7117678140257775,4.7117678140257775,3.2298934056619446,3.2298934056619446,-2.9299999999999997,3119902.5282593123,19.821202706278473,9.8464344643294,5.294388863993595,163.6229801190243,10.090505915787915,0.0,0.0,0.0,5.907179729351506,0.0,14.90169993969959,5.480096598121202,0.0,0.0,42.46456947923127,35.25356327331249,42.81005782826574,6.606881964512918,15.10831760368982,22.88612476826644,0.0,15.363984849918888,0.0,12.965578028838586,19.696394776338067,77.49415470123083,0.0,0.0,5.480096598121202,0.0,0.0,0.0,45.801243177105256,17.760115212910407,0.0,16.690354475090988,60.803800226139835,0.0,16.978945038914937,0.0,88.59,5.907179729351506,9.901064578912528,0.0,6.606881964512918,6.544756405912575,36.153938135761415,17.02569581299567,11.556116704955084,36.39820241076966,28.213465960333984,5.20725302477729,0.0,0.0,16.57356050290753,19.168105459344694,5.997346339169627,-0.5597423488668871,16.13115309231728,5.873677165937718,2.3158997891900412,0.0,0.22727272727272727,28.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,4.0,6.0,9.0,0.0,0.0,0.0,3.0,2.7234999999999996,109.77070000000005,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dactolisib,13.407465839626127,-0.6094675124162521,13.407465839626127,0.1487330871155721,0.3236299364019045,469.54800000000023,446.3640000000003,469.19026035600007,174.0,0.0,0.33302647294881815,-0.2931592366657142,0.33302647294881815,0.2931592366657142,0.8611111111111112,1.6111111111111112,2.388888888888889,1.5920983929372514,1903.202178983859,25.026368779636442,20.22722003661842,20.22722003661842,17.36934182550903,11.748041786553427,11.748041786553427,9.601347129534647,9.601347129534647,6.9339053584279755,6.9339053584279755,4.736960261960973,4.736960261960973,-4.759999999999999,234470212.05205664,21.751951230209205,7.89109502524953,3.286018746240337,207.25744481737058,0.0,0.0,0.0,0.0,0.0,5.689743398203474,19.102156337477126,4.794537184071822,5.261891554738487,0.0,36.39820241076966,61.372579793544894,29.580415474916855,45.43524449895074,0.0,32.83925129939463,5.261891554738487,19.102156337477126,7.04767198267719,19.26246486877803,0.0,101.2378240387378,0.0,22.883510570869827,5.689743398203474,0.0,0.0,0.0,19.102156337477126,12.46266245207397,11.33111286753076,19.410925891078243,89.98462914883731,0.0,49.65354055747219,0.0,76.5,5.41499046939678,10.056428738810308,0.0,5.689743398203474,0.0,55.216992049169185,0.0,22.378714849872978,74.6416215871488,34.23627956007152,0.0,3.3512672298857815,0.0,22.66369244876406,11.458421955250955,6.203156397122759,0.0,26.247442991556234,3.629753842910131,3.76675618446542,1.7628422833779975,0.13333333333333333,36.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,6.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,6.0,5.893780000000006,143.19299999999984,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daporinad,12.490024703865977,-0.06797627775268178,12.490024703865977,0.06797627775268178,0.5477205007145779,391.5150000000001,362.28300000000013,391.225977168,152.0,0.0,0.2533491573110425,-0.3525543778003567,0.3525543778003567,0.2533491573110425,1.0689655172413792,1.8620689655172413,2.586206896551724,1.2678435139242952,797.3901891512813,20.31334402005525,16.795981251695537,16.795981251695537,14.220346690612278,10.424390802628917,10.424390802628917,7.508103113226319,7.508103113226319,5.37243565665087,5.37243565665087,3.6630274072336926,3.6630274072336926,-2.9499999999999993,4830356.841737974,20.775785695902087,11.148780203946979,6.8589520086683065,172.38969866184885,10.216698334856808,0.0,0.0,5.907179729351506,5.907179729351506,0.0,14.573052889090853,0.0,0.0,0.0,37.10711151969846,55.01894371885513,43.66742795949475,0.0,9.589074368143644,17.890379565536893,0.0,15.200676855804016,5.917906046161393,32.10410811463005,19.634269217737724,72.0611797126853,0.0,0.0,5.316788604006331,0.0,0.0,0.0,41.33251692823843,4.794537184071822,5.917906046161393,48.02554828209586,60.9342767292913,0.0,6.076020106833881,0.0,62.300000000000004,0.0,9.589074368143644,0.0,11.814359458703011,12.462662452073968,56.3205239098492,0.0,24.545727356893916,47.36447921008175,10.30076712495354,0.0,0.0,0.0,30.32370848553004,2.9317631122015277,1.6935247203118857,0.7534148668987112,13.279555959797024,12.138978089837941,2.3790547654228766,0.0,0.375,29.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,8.0,0.0,1.0,1.0,3.0,3.9337000000000026,115.20120000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
dasatinib,12.693081800261478,-0.2666136091002893,12.693081800261478,0.17311797422773734,0.46571730609788475,488.01700000000034,461.80900000000025,487.1557217520001,174.0,0.0,0.2669995457316883,-0.3950445481992146,0.3950445481992146,0.2669995457316883,1.2121212121212122,2.0,2.727272727272727,1.4315929128906488,1111.432170715536,23.37166824125719,18.507134660004116,20.07956018695029,15.923055291019509,10.6586032841892,11.853064338126153,7.751415202594919,9.189264211261886,5.361898965339837,6.588407717104562,3.631779671573785,4.619262291617819,-2.79,33876609.84080048,23.370935025991837,10.429649853029732,5.772233374483719,201.00196040766056,20.640014333703846,22.337277247371283,5.131558479839333,0.0,5.907179729351506,0.0,9.694446914922299,14.951935562841626,0.0,0.0,35.07045990509047,25.477292959539852,38.790149098024486,23.513745124550884,9.901064578912528,51.29957580771172,0.0,19.851845293692104,0.0,13.847474399381248,54.86415093293893,51.74994834259907,0.0,0.0,15.53348693886314,22.454670310192952,0.0,22.937725768167255,70.19621641196011,0.0,13.847474399381248,21.059540367470042,30.462311845459517,5.022633313741326,0.0,0.0,106.50999999999999,0.0,4.794537184071822,0.0,12.514061693864424,38.90574894371305,37.560339893182324,17.533629449547814,6.06636706846161,32.046575604766076,35.38533223255524,16.70746728507322,0.0,7.457830513857925,30.97530056094894,16.24512659009515,1.488080397280827,1.8513633525950377,7.367072949316626,1.5315981931343652,8.028071887215573,0.0,0.36363636363636365,33.0,3.0,9.0,0.0,1.0,1.0,1.0,2.0,3.0,9.0,3.0,11.0,7.0,0.0,1.0,1.0,4.0,3.313540000000002,132.04670000000002,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dmog,10.601022297808012,-1.0426823507180651,10.601022297808012,0.3428240740740742,0.40551594666586244,175.14,166.06799999999998,175.048072388,68.0,0.0,0.3960341398718503,-0.46769798005601476,0.46769798005601476,0.3960341398718503,1.1666666666666667,1.75,2.1666666666666665,3.715817283621697,200.11512574993122,9.560477932315068,6.7483482335058635,6.7483482335058635,5.612590865130759,3.044224088273931,3.044224088273931,1.7503917727824794,1.7503917727824794,0.9917447587720846,0.9917447587720846,0.3894826195692701,0.3894826195692701,-1.5899999999999999,378.4910294644237,10.41,5.112229312817378,3.5469994646208067,68.82548054256567,14.790514511606428,6.544756405912575,0.0,0.0,0.0,17.845790305255207,9.589074368143644,4.794537184071822,0.0,0.0,0.0,0.0,0.0,14.219595082555067,23.85733745981556,17.845790305255207,0.0,5.316788604006331,0.0,0.0,20.764351488467643,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,38.610141793722846,23.85733745981556,0.0,0.0,0.0,0.0,0.0,0.0,81.7,17.845790305255207,14.383611552215466,0.0,6.544756405912575,0.0,7.109797541277533,7.109797541277533,0.0,5.316788604006331,9.473725907600098,0.0,8.283045634920635,0.0,31.46540721844293,1.9960185185185186,0.0,-2.6443924792139075,0.0,0.0,-0.3428240740740742,2.242745181405896,0.5,12.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,-1.551399999999999,37.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
docetaxel,14.945481969958259,-2.353438114156232,14.945481969958259,0.06371904860811761,0.1468094861389331,807.8900000000004,754.4660000000001,807.3466053760001,314.0,0.0,0.40774710722156504,-0.4557376731538227,0.4557376731538227,0.40774710722156504,0.9482758620689655,1.5517241379310345,2.103448275862069,1.4857057667213098,1976.3289707769836,42.749983418768025,33.884962475611374,33.884962475611374,26.99041484385485,19.33466298515773,19.33466298515773,17.573846614463754,17.573846614463754,12.567167885693927,12.567167885693927,9.559609692764472,9.559609692764472,-4.67,1464011835189.8,42.92290432672173,15.171694085358682,7.099650361474251,336.1909090656999,49.427212952369395,35.61796717296058,17.488262145096932,0.0,0.0,24.001155934793964,9.589074368143644,14.383611552215466,0.0,0.0,62.37841094707412,63.46108068721186,25.180370914939424,35.64903718866435,68.08311026872217,29.784400881158902,0.0,5.316788604006331,16.747886984954953,127.70033243196583,6.606881964512918,82.93678272814864,0.0,0.0,5.316788604006331,4.794537184071822,0.0,0.0,110.24434318447555,38.06792632121571,16.747886984954953,90.19482183999077,71.80987974475464,0.0,0.0,0.0,224.44999999999996,112.42190107762872,44.39879549972193,0.0,29.737364139274458,5.563451491696996,6.923737199690624,25.980208536304467,83.149622546146,0.0,5.316788604006331,23.684314769000245,29.507859364191923,0.0,68.90980717341509,51.56241389387875,-8.135526395935347,-5.363479982528286,14.627460695908832,-11.482330648139214,11.790462565874922,0.0,0.5581395348837209,58.0,5.0,15.0,3.0,1.0,4.0,2.0,0.0,2.0,14.0,5.0,15.0,8.0,2.0,1.0,3.0,6.0,3.259600000000003,203.60439999999946,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
